Name,lat,long,depth,semiMajorAxisLength,semiMinorAxisLength,semiIntermediateAxisLength,majorAxisPlunge,majorAxisAzimuth,majorAxisRotation,scatter_volume
wepupq,-12.711931,45.179203,40.792969,30.0266,11.1559,15.7405,-13.9682,106.025,237.785,860.9303
wepybv,-12.874185,45.371063,28.866211,8.19044,2.31556,2.68754,-24.4576,157.845,277.331,67.55483
weqdcy,-12.894639,45.350136,33.072266,11.7779,5.04398,6.33621,2.27254,172.03,276.529,53.59301
weqdia,-12.872644,45.306247,34.397461,5.35864,2.22959,3.36904,-17.3973,169.813,263.305,59.79293
weqqwg,-12.796299,45.294894,36.125977,7.75064,2.0597,2.20208,-17.9057,127.083,133.267,48.5038
werige,-12.854388,45.36534,33.360352,15.297,2.39926,3.73594,-19.6143,123.833,163.432,45.24864
werrkl,-12.863551,45.353079,39.755859,6.28918,3.31599,3.55826,4.16853,137.379,203.966,108.003
wersdk,-12.81467,45.027719,39.064453,28.1515,3.89198,7.58542,-14.3169,97.9245,161.78,180.6318
werskr,-12.756691,45.279145,37.854492,14.5812,2.63077,2.86116,-24.1601,138.332,268.993,42.8969
weseat,-12.716842,45.165514,37.508789,7.92321,2.37364,3.22205,10.4607,126.103,216.027,56.67176
wesfar,-12.818443,45.419413,39.064453,10.1355,4.10847,5.41748,-31.2541,138.121,127.532,145.5009
wesqgr,-12.712919,45.030933,38.373047,23.0928,5.16661,11.1993,-19.5863,111.307,176.81,126.6186
wesymh,-12.81277,45.407902,6.337891,38.6731,19.3045,21.3769,-32.6206,89.9493,209.657,97.65529
weudok,-12.651903,44.957737,13.367188,38.8173,18.1569,30.4117,12.9398,99.5745,293.764,691.6064
weusqz,-12.852857,45.306291,19.071289,6.92709,1.42333,3.05667,-45.8464,177.122,92.9013,14.56327
wevvcg,-12.689707,45.351985,8.988281,85.0702,26.6334,38.116,-0.388855,51.8386,82.8945,1511.592
wevwab,-12.800745,45.401443,29.442383,5.11948,2.02213,2.57529,-15.4122,156.333,296.814,48.87906
wevznw,-12.81051,45.332304,32.553711,4.4005,2.25735,2.62303,-13.1978,140.047,235.806,38.3761
wewgjx,-12.728861,45.167641,37.566406,23.1899,5.14809,10.6028,-24.5594,116.194,195.453,154.3863
wexdxc,-12.782993,45.354679,34.109375,40.3728,15.591,18.2423,-22.9859,111.228,222.62,6029.829
wexixy,-12.835038,45.23792,13.943359,37.2827,7.4216,21.9882,17.2031,138.623,191.219,21.18704
weygde,-13.062622,45.253219,8.066406,34.5923,13.9613,20.1328,6.71156,21.7348,39.5427,455.2551
wezgkz,-12.849536,45.419359,16.017578,26.5559,3.85708,11.9106,-39.2174,115.491,230.935,114.3383
wezhdb,-12.911694,45.401964,49.435547,8.05047,3.11555,6.24522,-9.37757,141.882,277.093,117.0263
wfabow,-12.906646,45.34651,34.051758,9.43312,2.29934,3.06385,-13.5991,160.041,289.685,59.4722
wfammo,-12.849021,44.94479,8.239258,12.066,6.54111,10.2037,60.414,37.112,251.984,54.88804
wfbatv,-12.869958,45.378273,25.40918,4.69276,2.22106,2.87942,-24.4571,169.382,270.499,30.01822
wfbmio,-12.820925,45.246596,24.314453,66.8282,25.2429,26.7217,-6.19654,115.206,303.863,234.679
wfcilt,-12.741764,45.241028,31.689453,23.7286,6.38102,11.5762,-11.9154,119.093,196.104,108.6567
wfciyy,-12.706074,45.104367,39.871094,39.5637,5.39086,14.3808,-30.1202,115.699,171.693,259.6197
wfcmli,-12.894698,45.381827,32.611328,7.26522,2.12783,3.15898,-15.1334,164.525,281.218,36.17209
wfdnvc,-12.80922,45.398548,6.280273,33.8687,18.0703,20.8066,-39.3105,91.671,91.596,33.35271
wfdrhc,-12.802041,45.338081,31.516602,9.00793,2.40693,3.40169,-27.2354,117.661,227.039,46.02003
wfepbj,-12.758828,45.287058,36.759766,12.8572,3.39134,4.04835,-2.28889,144.222,188.56,168.7912
wfglau,-12.818865,45.273242,40.620117,5.71885,2.20903,2.24011,-19.3573,142.51,234.251,29.82688
wfgsog,-12.892558,45.371028,30.364258,22.7481,2.82664,3.13664,-5.99559,143.008,185.589,32.31769
wfhart,-12.844453,45.343755,36.932617,3.22618,1.93731,2.27699,-16.2229,125.05,206.52,22.74427
wfhmzr,-12.85946,45.438066,8.527344,54.5096,19.6176,30.2752,-6.70973,83.0277,219.039,551.965
wfhrpj,-12.685168,45.215258,35.837891,15.8511,4.56338,10.0576,-5.56686,131.937,259.941,82.55263
wficig,-12.814767,45.340935,27.598633,3.83307,1.79528,2.08459,-0.761392,160.504,237.081,18.66489
wfijdk,-12.697137,45.197235,28.635742,30.5795,4.26676,13.4935,12.4376,156.361,245.267,67.18376
wfiqgb,-12.886918,45.378241,30.594727,6.28208,2.19954,3.20085,-17.5527,166.511,273.869,39.70865
wfjmwg,-12.815272,45.246609,30.537109,41.6975,20.8056,36.2624,-4.38851,38.1835,98.8002,188.0416
wfkbwd,-12.804957,45.385596,21.375977,13.8352,4.0917,6.52483,-59.8582,134.073,191.329,43.0461
wfkkci,-12.820395,45.327963,25.985352,3.09355,1.56665,2.34811,-15.9979,147.876,9.10823,14.96194
wfkrkv,-12.780904,45.371242,37.047852,6.23341,2.1995,3.00271,-53.2698,111.739,259.945,33.01005
wflirn,-12.830808,45.242251,16.824219,82.4928,27.0174,27.6059,-2.96575,146.506,220.386,1768.739
wfmyrc,-12.877465,45.24934,7.951172,22.91,13.9092,19.8829,0.361492,35.9999,111.002,16.70925
wfnbog,-12.801648,45.534641,12.099609,22.7187,5.79276,13.8024,-53.2468,110.161,161.771,231.9766
wfnzyg,-12.78161,45.37052,34.455078,25.5185,5.69856,14.7801,5.91617,28.9126,158.549,131.6033
wfovvh,-12.956798,45.335603,31.689453,19.8995,4.72937,8.05394,-8.56828,145.472,248.258,130.8173
wfowfq,-12.791628,45.443938,8.066406,72.4617,17.7614,27.8918,-20.8816,140.765,203.41,645.7202
wfpeap,-12.693501,45.157662,42.521484,17.9523,3.41156,6.46345,-8.00158,115.016,261.876,79.52323
wfqrnh,-12.951514,45.58056,32.611328,11.0967,5.80834,9.18736,-62.4434,135.85,81.0744,630.0693
wfrkrs,-12.933916,45.214626,16.939453,22.9269,10.673,15.7846,-35.3909,51.5128,58.412,74.08265
wfrsur,-12.750887,45.214371,40.274414,8.86795,2.21215,2.59088,-2.09009,124.278,199.508,54.45618
wfrykj,-12.335723,45.085348,11.523438,68.6895,28.572,34.6675,-0.65438,157.489,233.308,6612.898
wfsgjk,-12.821245,45.405007,5.185547,44.8504,22.6762,40.2403,0.768458,146.159,269.731,307.4022
wfsnaq,-12.898986,45.40919,32.496094,96.5629,22.3944,40.7709,-4.17829,109.18,289.534,1101.731
wftigb,-12.811314,45.383424,34.570312,14.5307,4.16383,9.72728,-42.5373,89.7157,265.852,86.8963
wftlgo,-12.765221,45.302162,37.739258,10.0138,2.44482,3.10645,-12.1764,150.218,277.779,70.13434
wftsfv,-12.797883,45.381289,32.438477,21.6155,3.85546,5.06544,21.6754,35.8185,99.3105,60.12993
wftuxq,-12.869165,45.332902,37.451172,14.28,5.90562,9.0708,-22.501,94.8605,141.016,156.8116
wftvwn,-12.858182,45.53457,7.720703,53.3222,8.99526,19.1333,-37.3267,113.894,228.18,422.6243
wfubpk,-12.899015,45.426477,23.277344,92.7759,18.2303,24.59,-0.106723,113.363,156.018,611.2249
wfukuh,-12.847441,45.434485,20.338867,15.7307,2.29793,5.19679,-52.9649,113.282,225.972,15.52938
wfulxg,-12.85152,45.343741,35.780273,7.31847,2.1639,3.17798,-11.7116,156.317,284.438,60.34808
wfumyh,-12.769579,45.361185,35.088867,8.27333,2.96934,3.83072,-11.7325,156.317,305.922,53.43785
wfurfq,-12.739692,45.261908,39.467773,9.74414,2.57175,3.3998,-12.3773,127.65,150.987,81.34126
wfuwha,-12.76806,45.307915,38.200195,5.403,2.00058,2.36919,-8.08084,143.307,293.255,39.98299
wfvknb,-12.672137,45.098711,7.144531,44.3637,27.1427,33.4268,-6.49956,104.016,172.106,1437.308
wfvucd,-12.832446,45.34738,26.158203,22.4046,6.99046,9.98845,-30.5341,123.663,111.116,162.1937
wfwlkz,-12.787963,45.366908,29.90332,3.31045,2.04451,2.219,-4.05124,160.192,276.238,26.73164
wfwomb,-12.96565,45.187888,43.385742,4.96081,1.93079,3.28158,-15.5363,57.3861,66.4744,44.01318
wfwpfx,-12.827581,45.391314,21.491211,15.9859,5.15169,6.16163,-38.8136,86.2759,90.2532,55.76756
wfxaai,-12.867134,45.379719,29.442383,6.73051,2.06695,2.67117,-22.0656,159.643,277.695,72.27583
wfxixc,-12.847956,45.328625,34.800781,21.3197,3.37782,7.59329,-10.339,164.739,187.252,91.56441
wfxnlm,-12.807827,45.410071,20.68457,15.0816,4.78687,11.6111,-52.8587,120.455,90.5957,71.20981
wfxpag,-12.845846,45.333671,36.241211,5.64907,2.51569,3.22751,-9.56957,154.277,282.863,51.54572
wfxwew,-12.898146,45.336444,32.899414,3.92644,2.16581,2.33288,-20.5027,166.419,280.944,29.94059
wfybtj,-12.838827,45.358169,35.319336,6.75803,2.35282,2.73711,-22.1466,165.71,303.809,74.25452
wfygdi,-12.908103,45.369557,37.047852,15.1569,2.13272,3.46916,-13.6022,163.758,278.403,43.48486
wfyhmu,-12.748071,45.218697,38.545898,19.6983,2.67103,9.42061,-10.1858,166.265,288.236,62.5829
wfyplk,-12.804309,45.419437,12.330078,26.5442,4.37598,10.667,-68.1906,96.8127,203.185,96.64182
wfypzo,-12.74515,45.181273,31.977539,7.73099,2.88045,3.95477,-9.36562,131.492,271.528,23.2985
wfytbl,-12.739696,45.263347,39.698242,13.2832,2.53168,5.13083,-36.2129,126.658,122.109,37.45997
wfyugt,-12.885379,45.313422,30.709961,16.4011,4.70815,9.801,-28.8129,123.871,120.634,47.54363
wfzftw,-12.803399,45.310718,37.508789,4.37912,2.44858,2.97157,5.08018,121.806,217.366,54.35729
wfzknp,-12.807591,45.143305,14.894043,5.3036,0.728503,1.41306,-20.3955,70.2514,151.072,1.992965
wfzpkh,-12.911679,45.393321,3.111328,64.4351,26.89,33.8191,-7.52203,116.737,287.485,318.0163
wfzsyy,-12.891946,45.425048,18.783203,109.928,20.3756,28.0738,0.0463045,111.99,331.906,459.1083
wgayef,-12.819849,45.41509,19.589844,16.2395,3.72289,5.24202,-61.3463,88.7917,217.441,73.26951
wgaynp,-12.863615,45.387647,37.912109,9.4579,2.74827,9.14795,1.99291,313.354,16.4278,78.82194
wgbaiv,-12.760975,45.299292,37.854492,6.84556,2.18259,2.49072,-6.1402,138.334,259.656,47.87117
wgbfug,-12.826093,45.350993,32.323242,3.16587,2.19635,2.6738,-32.5622,147.436,132.974,22.57617
wgblkt,-12.7948,45.256018,40.735352,10.8138,2.69717,2.99182,-12.6198,151.917,276.27,62.2255
wgbuwe,-12.81213,45.448945,19.647461,18.1957,6.56916,6.87153,-47.232,85.9102,95.7706,74.00725
wgbxuy,-12.790126,45.390663,8.412109,31.7914,8.2033,12.5569,-22.4187,60.2774,140.08,267.8144
wgcaeu,-12.827507,45.35099,29.557617,12.2043,2.72362,5.74818,-39.3677,128.934,111.068,69.01617
wgcbqx,-12.766282,45.1553,28.405273,15.6573,3.79098,6.51048,-18.5845,98.548,178.592,50.63128
wgcebg,-12.91496,45.267258,39.928711,24.5282,3.79784,11.8246,-43.0381,78.148,90.6269,64.94555
wgcklf,-12.756716,45.290663,36.241211,7.95778,2.32186,2.88966,-4.75909,150.983,275.195,72.42968
wgcnke,-12.718048,45.392235,16.824219,26.5762,5.70608,10.5646,-53.7648,73.8088,268.391,121.0758
wgcrog,-12.847332,45.371114,39.006836,9.45931,2.68285,4.36988,-5.9044,158.2,279.759,82.41313
wgctpz,-12.779256,45.257495,35.895508,4.51664,1.80879,2.12299,-10.2868,131.694,218.129,25.08105
wgcwdi,-12.802286,45.285881,22.902832,8.3302,1.82579,2.89492,-9.06462,100.635,246.504,4.182031
wgcxnd,-12.931305,45.309722,38.142578,19.8817,8.94329,11.7069,-32.5017,55.3013,91.0399,80.1823
wgdddo,-12.748169,45.260448,40.389648,14.6362,2.46885,5.17084,-37.516,126.486,115.157,38.73689
wgdffg,-12.882522,45.299024,27.598633,31.2193,6.36745,8.34061,-40.7616,119.669,93.7054,51.82884
wgdjgk,-12.619464,45.2219,30.249023,17.5693,2.31415,3.33019,2.40523,141.288,198.223,45.3559
wgdzvw,-12.73237,45.158274,28.405273,18.3049,4.2075,5.36872,28.8547,130.752,295.378,29.28711
wgefbh,-12.738188,45.223041,39.813477,12.761,2.33781,5.15496,-22.284,125.873,132.442,41.74258
wgegua,-12.716606,45.376403,2.650391,41.1419,20.5966,24.246,-26.9807,75.3943,99.6452,170.2574
wgejic,-12.835403,45.419384,18.091797,17.9482,5.25199,8.56677,-55.3035,105.361,264.967,79.94118
wgevnx,-12.732368,44.930097,22.240234,32.2885,12.3965,17.802,1.54862,104.688,296.153,261.3271
wgfiqt,-12.858581,45.340846,33.360352,7.19195,2.17669,3.29224,-10.8206,160.73,273.018,35.77275
wgfopf,-12.785064,45.329476,34.051758,4.41594,2.26049,2.84639,-1.2786,139.825,333.242,19.66717
wgfqcy,-12.911524,45.312646,36.990234,20.2815,2.4745,4.66861,-9.82474,143.737,268.08,109.351
wgfsaf,-12.870002,45.402759,36.241211,5.28344,3.15588,4.3044,-9.52841,109.654,179.341,44.22182
wgfsrs,-12.78939,45.374105,26.21582,16.7757,2.39207,4.53469,-33.1008,113.42,118.811,22.91856
wgftkv,-12.84447,45.352397,29.442383,4.86622,2.39096,3.11626,-16.4765,180.993,211.061,35.98757
wgfxsv,-12.908837,45.384682,6.337891,17.4253,6.20912,8.57397,-80.5346,134.705,239.867,104.7413
wggaqa,-12.922155,45.32775,34.166992,24.5169,2.62511,3.2455,-14.2396,138.443,249.616,33.57756
wgggog,-12.83466,45.398502,18.956055,15.0287,3.8507,6.02786,-44.7761,91.0323,90.2684,39.85236
wggojt,-12.845254,45.394882,15.210938,21.8266,7.28805,8.61932,-49.4397,114.654,92.4448,187.2823
wggtew,-12.789229,45.29347,35.780273,8.74019,2.73631,3.47017,-42.6108,107.233,248.467,32.264
wggviz,-12.790621,45.283387,34.62793,7.34151,2.18879,2.32412,-17.0253,147.497,299.949,37.82875
wghbpt,-12.750639,45.442565,5.416016,47.4194,7.85684,17.5183,-38.8934,69.6763,130.349,195.7492
wghhan,-12.815375,45.292691,40.216797,13.8323,5.52454,10.0065,59.7794,112.83,21.5604,78.60026
wghqxj,-12.736587,45.149624,36.586914,16.3161,2.1557,4.12812,-4.69546,141.33,280.197,37.71727
wghtxa,-12.824727,45.080971,15.441406,40.9072,15.8116,24.4802,-5.45404,92.5608,92.3979,365.2304
wgibun,-12.845877,45.349513,33.936523,7.9291,2.4914,3.10009,-10.6871,152.499,286.578,66.91599
wgieqj,-12.841689,45.376886,16.99707,10.5375,3.45713,4.22002,-53.9887,81.7956,280.296,25.38346
wgiexw,-12.847313,45.361032,33.475586,4.816,2.47062,3.04784,-13.0456,162.54,294.095,49.3671
wgigkl,-12.82164,45.250194,23.911133,16.4668,4.6475,5.95321,-17.2532,66.0075,215.698,47.78765
wgihlp,-12.848696,45.345187,34.051758,6.97892,2.16192,2.97351,-10.6242,156.246,283.993,57.69068
wgiknb,-12.95877,45.265715,34.051758,14.8557,3.7991,4.90338,-25.3773,66.8084,238.497,21.6512
wgiqdl,-12.655594,45.259947,35.261719,62.4116,21.7662,27.7571,-5.32923,159.814,253.005,534.8191
wgirtc,-12.817624,45.35677,34.282227,5.56332,2.27246,2.91939,-12.0169,152.422,280.343,66.95391
wgitbw,-12.726966,45.259059,36.125977,5.14226,1.79943,2.53192,-2.05104,157.735,328.194,21.5966
wgiudl,-12.776572,45.323735,35.665039,6.54056,2.18791,2.72342,-15.8088,139.786,142.127,45.57187
wgiwah,-12.823198,45.316436,28.981445,2.75681,1.33434,2.24805,-30.839,144.432,212.116,13.61989
wgiyxc,-12.906098,45.436549,33.994141,30.317,5.14099,9.25374,-8.91898,142.951,195.647,253.2675
wgizry,-12.732629,45.263364,37.624023,14.2296,2.8673,3.32866,-13.5443,126.822,190.877,45.22582
wgjbhg,-12.933191,45.633887,52.777344,64.5469,17.7371,21.9567,-8.17304,121.99,192.96,1297.391
wgjczx,-12.668229,45.223936,43.673828,24.7097,10.4173,10.9881,-4.28021,158.546,244.166,400.477
wgjese,-12.951211,45.370195,3.111328,34.0563,9.55287,21.3543,-25.8295,137.49,188.105,508.1886
wgjgye,-12.877452,45.243578,5.185547,37.5713,16.0532,21.5769,-19.6975,162.658,191.496,313.3092
wgjhkv,-12.744738,45.307246,42.982422,17.9255,3.87085,7.85658,-10.6137,127.003,265.741,226.042
wgjklv,-12.895374,45.36526,32.899414,18.2395,2.1731,3.70232,-19.3776,135.709,268.89,58.77815
wgjoeh,-12.768898,45.374864,28.808594,101.312,27.4159,42.616,-2.46674,50.5844,96.5421,2101.4
wgjtxe,-12.735752,45.238523,7.17334,17.9008,4.25339,9.9596,66.8275,156.116,67.984,5.701099
wgjvva,-12.874239,45.401311,6.510742,19.7962,9.47367,14.8092,-78.4915,141.57,175.645,35.1109
wgjzbb,-12.795694,45.344574,35.146484,6.90026,2.07004,2.69333,-18.31,134.831,230.881,62.1273
wgkama,-12.74465,45.266935,37.681641,12.3896,4.31276,5.34169,-9.19571,118.929,286.46,142.9531
wgkaxf,-12.75602,45.295703,34.455078,14.2921,2.89839,5.024,-14.8257,119.879,212.643,147.8739
wgkctl,-12.819057,45.366848,34.397461,5.30812,2.64837,3.91647,-6.3614,148.309,338.862,71.28506
wgkiiq,-12.729574,45.169798,39.813477,14.1715,2.80702,6.02765,-12.9032,133.198,287.799,52.6811
wgkqki,-12.655039,45.05271,4.378906,64.3204,26.1694,45.9815,2.38057,102.004,260.048,705.9015
wgksnq,-12.804865,45.336635,38.31543,3.08961,2.34877,2.74228,-2.92654,90.5411,79.7237,31.94212
wgkxzi,-12.818398,45.393491,24.083984,88.0552,20.04,24.8818,1.06734,94.2311,253.493,472.3447
wgldos,-12.809577,45.229342,25.927734,13.6634,6.8631,10.751,73.3766,112.499,77.805,128.8663
wgledx,-12.738984,45.26119,37.451172,15.2806,2.46766,5.27255,-21.6943,127.367,201.872,110.8237
wglevw,-12.828399,45.129205,20.68457,6.98777,2.38961,3.06942,9.09078,97.8532,14.7531,12.22552
wgloye,-12.846456,45.286861,50.818359,36.2549,12.4006,19.3483,-27.0126,101.759,210.557,359.2519
wglqrv,-12.797818,45.34673,39.928711,11.7052,3.98121,5.75294,-5.81284,143.804,318.282,91.1869
wglxxe,-12.870435,45.265201,24.660156,9.55113,3.72588,7.91358,1.43422,108.306,218.035,80.68937
wgmgoh,-12.831846,45.405708,16.881836,19.8399,6.08948,8.42531,-51.7049,105.841,268.751,69.21831
wgmlgv,-12.871757,45.226307,8.412109,40.8322,16.1622,23.9724,-17.5306,154.506,181.9,170.6952
wgmpnu,-12.770237,45.335986,39.064453,9.16462,2.63782,3.7951,-31.1488,128.773,218.713,97.67615
wgmumn,-12.806307,45.351033,33.706055,5.20134,2.03665,2.78953,-50.0176,126.487,99.7792,26.61515
wgnrrf,-12.813035,45.198372,19.186523,19.8309,13.8356,18.936,-19.2301,246.796,211.434,17.17609
wgpemo,-12.834601,45.365378,23.450195,8.20968,3.5526,3.79139,-15.0956,151.871,289.126,34.21609
wgpoag,-12.842181,45.271028,18.207031,70.2941,28.3272,68.8376,3.90093,340.81,267.967,2304.727
wgppnk,-12.812117,45.257777,20.598145,10.5252,5.17434,8.27969,8.33806,126.344,293.032,7.620556
wgqeqi,-12.757569,45.363368,38.488281,20.3126,3.0091,5.53749,21.1536,36.9939,160.157,58.68033
wgqzmv,-12.502327,45.030184,0.691406,66.0215,8.4085,16.5316,15.8782,114.154,282.395,19.37052
wgrgxf,-12.850177,45.381191,25.178711,2.64644,1.70834,2.13269,3.13576,177.247,196.298,18.02269
wgrjug,-12.829684,45.381949,23.392578,13.5187,5.31124,12.2588,5.46382,117.119,163.674,63.78211
wgsely,-12.833315,45.118389,17.054688,107.999,28.7338,66.1136,-3.4936,84.7246,89.3135,972.2296
wgsrgo,-12.834403,45.268886,24.717773,15.2898,7.59139,13.4679,-11.6075,132.46,168.156,58.21334
wgtwmx,-12.900592,45.54316,40.677734,29.7768,10.4992,21.6677,-25.4228,125.908,287.456,567.4122
wgubpk,-12.835763,45.24584,20.108398,37.0865,11.0759,24.7255,8.5215,132.389,194.63,31.25594
wgugyj,-12.848487,45.247249,17.918945,24.4614,9.17725,18.836,64.8641,102.354,305.256,18.51664
wgvfey,-12.713136,45.102907,36.298828,38.0635,12.7775,18.2826,-12.172,133.384,278.835,329.9002
wgwffc,-12.950267,45.255649,38.084961,25.017,4.94202,16.2822,-24.5958,123.459,293.358,69.03489
wgxdcg,-12.925525,45.252106,16.708984,35.3506,15.6469,21.9779,0.327352,125.223,312.001,171.0018
wgydsq,-12.720817,45.36056,20.742188,68.7845,26.0259,38.3607,0.216909,67.9056,80.6484,15087.3
wgylsk,-12.838319,45.476987,14.865234,46.186,13.7089,24.6236,-35.5197,81.9097,265.509,147.6766
wgytgn,-12.874105,45.329291,33.821289,3.68518,2.48665,3.16122,57.0967,57.7637,73.1183,32.18157
wgzuul,-12.844612,45.43305,39.813477,3.6481,2.47731,2.80053,-31.1375,121.775,259.143,39.93472
whbdhe,-12.886924,45.381122,34.397461,8.10029,2.4999,4.6489,-14.1872,168.499,272.389,52.93594
whcndo,-12.837457,45.381215,23.56543,6.05553,1.92032,3.27174,-27.3734,147.108,147.812,21.91166
whdcbb,-12.796833,45.219294,26.964844,34.0649,14.6687,25.4707,12.3644,45.13,64.6702,794.8266
whdjiu,-12.640017,45.247032,23.162109,27.0402,10.2745,20.5689,-14.3805,105.653,123.092,197.9365
whfcri,-12.758123,45.28778,37.739258,15.0172,2.43192,3.75443,-31.6252,128.883,140.104,52.55848
whfylq,-12.787911,45.33955,44.077148,7.59796,2.51164,3.15171,-13.671,137.39,276.519,89.43912
whhlkd,-12.787888,45.328031,41.196289,13.4266,2.64805,3.55649,-20.1294,154.104,272.805,71.52696
whibhx,-12.6443,45.26573,44.480469,41.966,12.7144,16.7916,-19.4662,112.52,212.846,2627.386
whigvk,-12.690596,45.128883,33.994141,28.7767,14.9923,21.1597,-17.4003,107.702,281.731,250.0178
whjbzp,-12.846591,45.353112,41.138672,14.8348,6.27422,8.86264,-13.9558,165.235,221.19,248.2189
whjgcs,-12.659641,45.180782,37.912109,47.0583,20.5707,30.0505,1.44703,39.0624,108.204,200.1727
whkbrh,-12.927369,45.484057,52.316406,43.4717,20.575,29.5592,-4.68687,115.667,288.475,836.491
whknqr,-12.862726,45.294746,37.393555,3.53495,2.15397,2.64016,-15.8127,163.736,297.767,32.96308
whkpue,-12.807012,45.350311,36.529297,27.5951,3.18765,9.32694,23.7971,115.348,11.9051,109.691
whkrhz,-12.792873,45.347459,35.607422,9.60893,2.8992,3.66079,-26.132,127.385,149.122,157.4083
whkvdq,-12.765103,45.24889,38.084961,10.7719,2.8951,3.72138,-24.1677,126.343,171.241,93.73178
whlhzm,-12.767277,45.272641,37.451172,17.4911,2.83051,5.01899,-31.5293,141.211,260.987,87.61782
whmrwb,-12.786368,45.277637,30.018555,6.02641,2.20064,2.95092,-17.4264,111.962,261.955,37.1722
whnofs,-12.835516,45.494273,27.310547,47.1174,12.4774,19.3686,-4.12751,84.9229,212.991,276.5101
whntmj,-12.838895,45.395614,37.393555,14.9618,5.47373,8.03275,1.20653,148.047,293.427,83.58822
whofkl,-12.818579,45.511578,41.138672,10.8426,2.76959,5.01673,-27.3563,141.57,288.847,165.9756
whopid,-12.819987,45.301682,23.075684,2.85602,1.06949,2.01408,-23.9536,150.045,223.293,12.40674
whowiy,-12.787315,45.399308,9.794922,20.3028,4.18005,7.39111,-49.8876,56.6573,241.979,106.9156
whpckp,-12.82621,45.415799,34.973633,12.3799,3.1371,5.42625,-32.8954,121.849,208.104,61.19707
whphtp,-12.795373,45.200578,0.115234,79.027,18.2918,36.8152,12.1089,116.214,268.313,78.47725
whpjmb,-12.775126,45.307899,24.37207,3.48363,3.00432,3.34636,-8.69185,91.3475,284.13,13.50946
whppjm,-12.851593,45.382628,31.286133,6.50442,2.08796,2.68611,-22.9902,156.445,288.204,71.07465
whqcop,-12.76651,45.246007,35.319336,4.24367,1.61769,1.94197,-3.44048,130.991,214.209,21.14049
whqgva,-12.903102,45.341475,31.689453,24.1044,3.41066,4.50919,-6.46583,142.566,324.513,43.11782
whqkfa,-12.8805,45.347283,33.302734,57.1245,10.1774,18.2791,19.4623,133.118,351.608,135.0049
whqofe,-12.95371,45.217457,15.095703,14.7581,5.17582,10.4329,21.9884,11.0001,54.2589,95.04961
whqqpg,-12.818267,45.324367,32.380859,34.7761,11.7757,14.8603,-1.66362,104.394,256.85,222.4187
whrfpa,-12.806235,45.315032,37.854492,9.50061,2.25086,2.55274,-21.3914,125.52,133.149,83.33674
whrhpk,-12.755189,44.990482,29.154297,39.6557,7.83192,23.9633,-7.23663,92.3337,161.194,159.4156
whripr,-12.812643,45.338779,36.529297,9.57671,4.99814,8.08109,-58.5937,148.859,126.805,154.4523
whrmwh,-12.864223,45.335073,39.352539,3.55746,2.56988,3.04135,-3.91696,171.42,280.465,37.85205
whrzxp,-12.672713,45.334748,37.105469,40.9279,15.1208,25.8003,-1.20666,13.7127,65.8277,2318.056
whsatx,-12.877722,45.373217,27.771484,10.0487,2.87615,3.57448,-29.4173,140.721,129.251,96.31294
whscfx,-12.813765,45.207731,36.183594,22.2475,8.43832,12.9635,2.88614,111.164,286.112,89.49685
whssvf,-12.814048,45.334456,21.894531,16.4876,3.89978,5.6678,-34.9783,106.56,197.325,88.33363
whstod,-12.880401,45.298308,24.314453,20.3839,5.49012,12.1442,-73.1463,112.947,149.077,186.4941
whtbpw,-12.754983,45.158211,39.583008,22.3007,4.17934,6.93329,-24.3474,110.622,153.72,79.41385
whtkjo,-12.67599,45.67153,58.539062,76.1366,29.3649,58.0699,-1.7029,62.8791,85.5242,13362.03
whtong,-12.814186,45.40934,6.222656,25.6106,9.98783,12.6891,-50.3908,126.118,96.926,618.671
whtqgp,-12.741688,45.209356,38.373047,20.736,7.20338,7.94751,-34.5497,116.08,104.039,73.43716
whufaw,-12.790655,45.299226,27.137695,9.87525,2.22867,4.41179,-20.1422,155.073,279.522,15.1214
whufmx,-12.83326,45.405706,5.588867,39.2272,20.2904,23.8599,-40.9799,91.8943,89.8916,29.29754
whuhtm,-12.813934,45.018361,16.536133,24.9945,5.09081,10.8926,6.78167,87.2891,356.992,31.99516
whujoj,-12.733105,45.169069,47.591797,28.6864,4.05014,12.044,-27.5531,96.9204,211.702,316.1518
whurhu,-12.758181,45.315135,39.237305,18.1114,5.48516,11.9155,47.2719,3.971,267.171,46.99591
whutxh,-12.927854,45.35079,35.549805,10.3371,2.56004,3.54419,-11.2736,155.29,277.784,40.5852
whuwvv,-12.834678,45.408583,16.536133,19.4835,8.39814,11.7699,-41.7814,91.0185,89.0838,60.84934
whvlfd,-12.820499,45.382687,21.606445,22.9094,5.17547,8.72957,-34.0522,100.951,277.71,71.91924
whvmyf,-12.72761,45.232425,36.529297,12.4375,2.2134,3.76208,-17.8988,129.391,142.677,33.19218
whvofx,-12.846025,45.433048,40.389648,14.455,5.52007,7.48528,-36.2871,179.957,270.991,67.85329
whvpgk,-12.828872,45.326505,33.360352,22.2074,5.951,6.64701,-59.3917,51.1582,247.26,67.96912
whvqxf,-12.814145,45.386299,5.761719,28.413,12.7676,17.3631,-25.866,50.8426,78.916,499.2541
whvwak,-12.837757,45.35277,22.845215,2.72838,1.43613,1.87997,-26.1079,168.726,247.315,12.61359
