Name,bias_lat,bias_long,bias_depth,semiMajorAxisLength,semiMinorAxisLength,semiIntermediateAxisLength,majorAxisPlunge,majorAxisAzimuth,majorAxisRotation,scatter_volume,ref_lat,ref_long,ref_depth,majorAxisPlungeSin,majorAxisPlungeCos,majorAxisAzimuthSin,majorAxisAzimuthCos,majorAxisRotationSin,majorAxisRotationCos
vwvtzi,-12.844439,45.336554,32.668945,10.1218,2.11323,2.82632,-64.5286,53.9612,293.474,27.60126,-12.779728,45.311849,35.117676,-0.902800067607291,0.4300605049621166,0.8086187679322061,0.5883329738743197,-0.9172409265454716,0.398332879222899
vwvxgi,-12.86362,45.390528,6.568359,23.9176,7.76399,9.94893,-46.794,116.973,92.3376,170.5969,-12.818022,45.380891,28.145996,-0.728896937819224,0.6846234395912532,0.8912203632320973,-0.4535705724145346,0.9991678437218694,-0.0407874989695377
vwwfmb,-12.775691,45.243825,39.525391,19.7182,3.45363,5.19761,12.06,105.938,247.683,252.6758,-12.73126,45.283522,38.430664,0.2089358904024117,0.9779293398307218,0.9615594014086105,-0.2745970093841422,-0.9250970907533145,-0.37973065807194684
vwwkes,-12.869507,44.942556,13.136719,25.086,4.92701,21.5442,-47.4996,76.7217,249.564,189.709,-12.826215,45.418679,29.90332,-0.7372726202827502,0.6755953547660076,0.9732659311982393,0.22968114238836432,-0.9370627902176365,-0.3491608901202107
vwwtpp,-12.850145,45.363907,34.62793,13.9121,2.4676,3.14969,-16.9947,123.914,160.047,49.99845,-12.843731,45.335835,36.529297,-0.29228324293878055,0.9563317969706904,0.8298759774792359,-0.5579479025884788,0.3412491940205655,-0.9399728653425664
vwwypr,-12.829759,45.425154,18.091797,18.4139,5.26367,7.74887,-56.1785,94.7342,268.539,49.57538,-12.788398,45.412625,30.911621,-0.8307756631867595,0.556607399750129,0.99658829996444,-0.08253338944928508,-0.999674911475535,-0.025496497139437864
vwwyzc,-12.749659,45.294997,36.702148,13.8237,3.52552,8.76256,-32.1805,135.792,292.438,58.23226,-12.803953,45.417638,29.989746,-0.5325882525058467,0.8463744758041611,0.6972651956628109,-0.7168132580507297,-0.9242930948474809,0.38168347464524277
vwwzsg,-12.857962,45.387658,39.525391,14.8434,2.74384,5.36543,-1.06533,145.277,305.152,97.99547,-12.766524,45.43282,38.401855,-0.018592444783981,0.9998271455591484,0.5696095073245435,-0.8219154513485502,-0.8176275223347078,0.5757475442594671
vwxbhl,-12.753194,45.295709,42.521484,12.5386,2.96928,4.17908,-26.2692,134.01,223.07,97.16624,-12.821661,45.443529,31.372559,-0.44258921032053067,0.8967244788160124,0.7192185486256848,-0.6947839083576731,-0.682891367962551,-0.7305199378266385
vwxjjw,-12.753265,45.330262,30.537109,23.2535,8.06816,9.1334,-34.648,114.496,260.247,347.0906,-12.757123,45.316217,34.195801,-0.5685331348166827,0.8226603640722676,0.9099902197088798,-0.4146297143647386,-0.9855471905878166,-0.1694011072114405
vwxnyh,-12.967808,45.203012,42.060547,24.4341,3.82482,12.6462,-2.97804,162.78,280.022,75.84656,-12.818789,45.415452,36.097168,-0.05195320336863474,0.9986495204323373,0.29604148707555245,-0.955175082343596,-0.9847410043026766,0.1740263038881068
vwxvbo,-12.87567,45.411392,14.692383,29.0216,3.02528,3.91734,-52.4231,116.108,251.859,22.42934,-12.853313,45.35778,39.093262,-0.792535571827196,0.6098256860681907,0.8979661399108804,-0.4400645538708533,-0.9502931728945087,-0.3113565248233728
vwycbs,-12.843863,45.407847,40.677734,18.9324,5.76565,7.99173,-10.1508,158.173,180.727,218.9043,-12.808892,45.413309,41.570801,-0.1762395444059784,0.9843473081121181,0.3718053329378421,-0.9283107208251882,-0.012688203190635993,-0.9999195015098931
vwyhxa,-12.755159,45.227318,38.31543,7.57777,1.88067,2.09366,-12.0021,133.495,197.667,23.56595,-12.818256,45.318607,35.607422,-0.2079475416601278,0.9781399797153316,0.7254344385190256,-0.6882912722173558,-0.3034843169039737,-0.952836433703775
vwyjos,-12.829777,45.436675,14.404297,41.5125,13.0351,23.8622,-32.038,92.1426,87.2446,91.32675,-12.79691,45.43205,31.775879,-0.5304815944415717,0.8476964539024142,0.9993008725896221,-0.03738670942487358,0.9988438602166672,0.04807226755070922
vwyqlk,-12.764676,45.384951,36.068359,18.3596,8.1992,10.1102,-35.4236,122.488,222.646,114.3425,-12.738947,45.422789,37.249512,-0.5796168724599412,0.8148891220035743,0.8435039590812429,-0.5371229570724649,-0.6774667280901476,-0.7355534190871726
vwzhtn,-12.876979,45.353772,31.401367,6.69365,2.2738,3.70082,-12.3687,162.131,263.421,38.476,-12.836059,45.389858,33.821289,-0.2142017507516437,0.9767894399382759,0.30684171071731997,-0.951760560521431,-0.9934148255423401,-0.11457305264625738
vwziug,-12.914464,45.370265,37.912109,13.1232,2.4011,3.98908,-15.2375,156.436,273.959,100.8289,-12.820921,45.422649,38.862793,-0.26282072425768666,0.9648446853772191,0.39977318588520694,-0.9166140953788523,-0.9976137115341103,0.0690426140809934
vwzldw,-12.816083,45.29341,34.166992,5.35807,2.22425,2.58579,-0.522767,154.041,275.562,55.16823,-12.774799,45.320499,36.039551,-0.009123878779566795,0.9999583765517521,0.43772787107577993,-0.8991075079674651,-0.9952919005229621,0.09692281853820638
vwzzni,-12.807121,45.410792,7.029297,31.5564,10.3465,12.2369,-37.0428,57.73,118.994,219.449,-12.820549,45.411489,31.862305,-0.6024114366476929,0.7981857308897865,0.8455415035782877,0.5339096981012504,0.8746704714883758,-0.48471802762668353
vxaahp,-12.821918,45.385564,18.956055,8.4262,2.04649,2.85261,-47.3277,107.339,255.738,14.93199,-12.791066,45.326944,33.043457,-0.7352423697503205,0.6778042916092617,0.9545581616811231,-0.2980246901985722,-0.969179334224383,-0.2463562828758011
vxabql,-12.815423,45.315732,27.310547,98.4407,16.902,22.3958,0.768311,77.2397,17.6533,344.4778,-12.833106,45.323616,36.932617,0.013409154756963765,0.9999100932427394,0.9753026302107389,0.22087276768314967,0.3032564754083776,0.9529089726321649
vxaclh,-12.942021,45.076288,37.451172,30.2123,3.28158,8.15342,-21.4109,67.544,159.221,109.5057,-12.776214,45.321216,31.257324,-0.36505390261943715,0.9309863845311157,0.9241731398374234,0.38197383104479565,0.3547643070582429,-0.9349557671021045
vxajtk,-12.882676,45.376808,29.442383,12.5146,3.65385,8.00946,-26.329,146.589,139.541,58.5621,-12.838575,45.414697,33.446777,-0.4435248866084777,0.8962620570786968,0.5506410092226456,-0.8347421631631329,0.6489037470000214,-0.7608705061502464
vxanfz,-12.911616,45.358746,37.681641,8.22884,2.26633,3.73895,-20.1409,154.086,276.001,101.2597,-12.838824,45.356728,40.735352,-0.3443299696952975,0.9388486949288664,0.4370215787566521,-0.899451021290789,-0.9945200708509531,0.1045458209332886
vxauxe,-12.80068,45.365444,27.829102,2.78036,1.81286,2.08858,-4.5953,158.684,249.189,18.59856,-12.75163,45.400452,26.01416,-0.08011715781440742,0.9967854538584225,0.36351139357859064,-0.9315897523795283,-0.9347574835256014,-0.35528642950848127
vxbcfd,-12.844069,45.551871,8.181641,56.4387,12.9959,25.1374,-43.1526,110.768,93.5995,312.3733,-12.812352,45.636152,36.586914,-0.683943806157095,0.7295346941848249,0.9350238597285494,-0.35458480189980773,0.9980272763409219,-0.06278181010070577
vxbesh,-12.845975,45.402802,16.19043,8.63819,1.8354,3.58714,-72.8344,77.0918,204.414,30.59996,-12.840672,45.401012,21.001465,-0.9554557310570666,0.29513445408865147,0.9747292333220151,0.2233896186206439,-0.41332693948667704,-0.9105826931666211
vxbmyb,-12.827534,45.365392,30.479492,6.23004,2.32714,4.98219,-29.988,144.95,140.466,75.55285,-12.782718,45.397516,27.85791,-0.4998186090986755,0.8661301045447303,0.5742910628709759,-0.8186511925762552,0.6365359995026824,-0.7712469911365107
vxciie,-12.865085,45.420773,5.761719,41.6152,9.46777,19.2094,-13.9578,114.04,202.027,91.28893,-12.816684,45.424096,37.998535,-0.24120717915903447,0.970473645557746,0.9132612792957806,-0.40737431894884363,-0.3750434769039343,-0.9270072224269927
vxckyj,-12.810469,45.312143,26.907227,3.81213,2.76639,2.99873,8.36962,111.102,180.156,30.10135,-12.821967,45.414366,32.092773,0.14555846516689042,0.9893496516491321,0.932940967997907,-0.3600293741226237,-0.002722710269122664,-0.9999962934175258
vxcrgb,-12.826923,45.419398,19.244141,28.5992,6.64351,9.08458,-37.1015,63.7879,133.911,127.347,-12.804904,45.356795,33.59082,-0.6032288682369925,0.7975681366037118,0.897165110323936,0.4416953303097508,0.7204179748074866,-0.6935401513786205
vxcsmq,-12.828857,45.319304,39.583008,3.15703,2.25543,2.51707,-28.8379,96.2673,100.988,26.61805,-12.820013,45.313923,39.554199,-0.4823332278180893,0.8759878180332095,0.9940234214316477,-0.10916701720446946,0.9816671248604195,-0.1906033996765993
vxcssa,-12.835358,45.39346,20.626953,21.5109,3.17098,7.92397,-45.1905,67.3742,270.011,52.69331,-12.830247,45.30778,32.438477,-0.7094538940070279,0.7047518515607212,0.9230370772792666,0.38471100058062957,-0.9999999815706462,0.00019198621654040835
vxcvju,-12.795511,45.258177,37.681641,18.0967,4.55734,5.71058,-37.1649,90.7842,121.722,159.1348,-12.797175,45.38057,35.261719,-0.6041110387973111,0.7969001523423331,0.9999063362296948,-0.013686444670126342,0.8506092800797975,-0.5257983003416126
vxcxtl,-12.789818,45.240911,40.447266,29.5299,6.43534,11.2174,-5.78768,100.634,184.527,170.1863,-12.858589,45.345167,36.47168,-0.10084237105790303,0.9949024154154116,0.9828260171627737,-0.1845346037683967,-0.07892887322468878,-0.9968802500659149
vxdrcg,-12.835378,45.404982,25.466797,11.5024,2.41022,8.35051,-20.9929,6.28195,87.8463,57.02158,-12.779231,45.42488,23.594238,-0.35825225902294017,0.9336248277038053,0.10942117621280072,0.9939954759435312,0.999293610851778,0.03758030482600172
vxdwtu,-12.857103,45.309162,30.825195,13.3,2.3268,3.46235,-6.62489,143.536,305.042,24.3703,-12.832044,45.322538,33.331543,-0.1153686731318428,0.9933227417409701,0.5943175912096954,-0.8042304400970566,-0.8187313707552769,0.5741767520034099
vxefst,-12.759302,45.188434,35.780273,15.6522,1.96489,3.37018,19.647,102.088,68.529,40.42474,-12.689729,45.618625,34.42627,0.33622423100275634,0.9417819633474646,0.977827117722251,-0.20941377186564228,0.9306029517358576,0.36603025314925697
vxekzf,-12.706762,45.403771,55.542969,38.4314,12.3177,22.166,6.64745,144.096,194.154,840.8726,-12.833583,45.677899,33.245117,0.11575978131223512,0.9932772387558991,0.5864289068816056,-0.8100007019587361,-0.24452898629287748,-0.9696419828279805
vxewyy,-12.773052,45.330221,36.990234,13.6787,3.72871,7.56824,-22.6424,128.359,265.669,115.4795,-12.811656,45.377303,32.006348,-0.38497841103002933,0.9229255782785488,0.7841377406683405,-0.6205868220157035,-0.9971444201752223,-0.07551824490425911
vxfpbz,-12.87835,45.332163,45.805664,5.44621,2.9316,3.19143,-8.86165,102.241,224.028,61.31968,-12.85443,45.388384,44.538086,-0.15404907679339744,0.9880631973406873,0.9772644231972414,-0.21202416643619423,-0.6950098232386139,-0.7190002403350297
vxgctr,-12.786908,45.20636,38.373047,12.9052,5.04454,5.74528,-15.1466,118.327,279.39,95.89123,-12.863391,45.2753,38.142578,-0.26128966390796315,0.9652604371540686,0.8802538469501425,-0.47450307157011645,-0.9866006523384225,0.1631537704296136
vxgfev,-12.880419,45.306951,35.146484,52.119,15.0,21.493,-1.72343,112.411,283.429,244.9343,-12.806937,45.312871,37.681641,-0.03007499225031815,0.9995476451080976,0.9244728563137362,-0.3812478694224036,-0.9726584554553981,0.23224023990497272
vxgfwx,-12.774712,45.472762,49.089844,41.6028,5.33466,10.2726,7.46435,134.685,351.905,739.1289,-12.867149,45.676075,27.512207,0.12990928020699427,0.991525884138231,0.7109835978147522,-0.7032085918405653,-0.14081483553868201,0.9900359498988983
vxgivy,-12.688044,45.235401,40.447266,38.9094,10.0046,10.9174,-4.19263,147.934,275.734,407.8446,-12.864742,45.426895,36.788574,-0.07310991119706987,0.9973238896590999,0.5308957937172479,-0.8474371104768385,-0.9949964572404424,0.09991021008369676
vxgnwb,-12.772694,45.17472,38.603516,24.032,7.42455,9.99001,3.01101,102.987,9.7346,193.2912,-12.817859,45.298086,34.368652,0.0525278526765048,0.9986194594004242,0.9744210794795481,-0.22472997100055916,0.1690845992828698,0.9856015413367368
vxhjqo,-12.841654,45.358163,32.092773,3.96027,2.34786,2.73724,-4.8649,96.3026,200.479,26.24017,-12.825124,45.400319,28.722168,-0.08480653549013874,0.9963974365373286,0.9939559748467119,-0.10977941549544988,-0.3498640494563763,-0.9368004840402178
vxiedf,-12.881688,45.242127,10.371094,58.0165,23.8736,34.8824,-4.47239,107.132,310.013,1229.815,-12.776453,45.455841,30.911621,-0.07797868672221671,0.9969550262760494,0.9556286426395701,-0.2945740948672384,-0.7658985795197737,0.6429614031103211
vxjfbz,-12.821009,45.284038,20.396484,60.6962,27.3903,37.5011,1.85459,134.17,254.439,172.7612,-12.814879,45.401418,30.594727,0.03236304977860736,0.9994761793104563,0.7172755441554934,-0.6967896337894536,-0.9633453915712515,-0.26826415440463164
vxjgsj,-12.806437,45.424473,28.981445,14.2605,2.99851,4.40984,-20.3434,123.452,178.071,71.78843,-12.772143,45.411933,30.508301,-0.34764597742235664,0.9376258712205281,0.8343479190340432,-0.5512381971557865,0.03366104133238725,-0.9994333065774921
vxkgcc,-12.876401,45.426515,29.269531,94.6705,19.5334,23.2026,-2.25039,108.409,150.762,1043.247,-12.799159,45.310727,39.352539,-0.03926661729445799,0.9992287689844856,0.9488264179036326,-0.3157980821476931,0.4884384956452208,-0.872598324529582
vxkhey,-12.818398,45.393491,7.029297,31.3561,12.256,21.4453,-34.4883,117.173,122.421,129.5391,-12.782125,45.276207,39.352539,-0.566237935646006,0.8242418335872972,0.8896316768521577,-0.45667874872958336,0.844131478016827,-0.5361362213291759
vxkllz,-12.840179,45.326481,38.430664,5.79023,2.26503,2.9151,-27.0213,134.704,224.854,65.65455,-12.812945,45.313218,40.303223,-0.45432170460757965,0.8908376893253132,0.7107503659268366,-0.7034443242608954,-0.705302651577804,-0.7089063193944026
vxmmyq,-12.788942,44.941408,2.880859,17.867,8.85922,9.29761,24.5302,80.9574,353.44,71.95532,-12.805247,45.351395,36.558105,0.41517281599963624,0.909742564055861,0.9875717569751149,0.15716877814974742,-0.11424361752134096,0.9934527647833276
vxonmb,-12.8382,45.402096,16.478516,27.6572,4.24301,10.2575,-43.0658,118.605,252.947,103.9151,-12.782572,45.320482,35.520996,-0.6828378162195579,0.7305699944156654,0.8779411983398044,-0.4787684745862744,-0.9560338958698147,-0.29325618484182797
vxphez,-12.838244,45.42802,3.572266,46.1318,22.2372,42.9789,5.41835,3.41317,66.115,266.7497,-12.775708,45.431365,40.706543,0.09442715504403185,0.9955317736718856,0.0595358272767747,0.9982261693977322,0.914359989721454,0.4049022217728403
vxpqxl,-12.764391,45.246732,35.146484,29.6209,5.32379,12.7904,-31.9081,113.973,207.02,99.45186,-12.807312,45.32331,33.504395,-0.5285583499860398,0.8488969729360772,0.9137370263292457,-0.4063060997757568,-0.454301492024625,-0.8908479973285003
vxqajg,-12.759022,45.21759,2.967285,8.46376,1.97643,6.19631,-55.415,91.2534,245.566,1.450665,-12.764913,45.324119,37.07666,-0.8232850014691256,0.5676282289985072,0.9997607307983029,-0.021874212069087604,-0.9104383593740568,-0.4136447676210541
vxqjms,-12.82349,45.1429,7.490234,28.0576,12.9436,24.1963,-36.7986,65.5089,122.853,131.8498,-12.736706,45.354411,43.529785,-0.5990040327783783,0.8007460076174214,0.9100256759841562,0.414551889453636,0.8400651505749298,-0.5424855231151523
vxqyji,-12.81278,45.413662,23.392578,101.556,22.9951,24.6611,0.0618682,76.708,180.643,484.9542,-12.788421,45.427024,31.660645,0.0010798035824447754,0.9999994170119417,0.9732109842935306,0.2299138535417504,-0.011222231525175923,-0.9999370287771102
vxtqss,-12.787882,45.325151,35.665039,9.62055,2.39663,2.74159,-19.6672,153.01,266.272,45.68714,-12.807097,45.396392,35.376953,-0.3365562414613447,0.9416633667789212,0.4538349828506273,-0.8910857469070924,-0.9978839626772221,-0.06501997409722841
vxumdi,-12.92009,45.355848,31.458984,29.4023,3.7983,5.4562,-8.0288,141.519,178.638,118.2773,-12.793869,45.315419,39.842285,-0.1396708463796116,0.9901979876123779,0.6222550797216666,-0.7828145474891115,0.023769145691515947,-0.9997174739460621
vxvafm,-12.801453,45.402162,6.107422,33.4674,13.1494,24.0053,-24.7073,129.762,170.25,51.18692,-12.765641,45.334916,34.368652,-0.41798282255968017,0.9084549301121344,0.7687078914204476,-0.639600013811702,0.16934950384902478,-0.9855560590580777
vxvugz,-12.835602,45.563402,13.021484,30.0466,11.8349,14.0074,-56.5292,83.04,172.885,153.0859,-12.80529,45.641918,35.549805,-0.8341670007984212,0.551511935300558,0.992630990608929,0.1211763858296504,0.1238612643956016,-0.9922995450882374
vxxxpi,-12.785858,45.374832,30.191406,88.9165,17.2999,22.0546,-0.97459,72.4649,17.8518,563.578,-12.770951,45.339585,33.59082,-0.01700898411799761,0.9998553367659112,0.9535325562482537,0.30129000012391866,0.30655598158151437,0.9518526304825733
vyaddl,-12.93913,45.334919,32.553711,5.36301,2.54202,4.88713,58.8757,41.1106,291.524,40.29139,-12.87023,45.335421,40.76416,0.8560479380599753,0.5168964381220525,0.6575146474639431,0.7534417617642166,-0.9302639666862977,0.36689092695932785
vyancr,-12.865689,45.362437,8.354492,30.9545,4.20028,9.60108,-39.5525,117.884,244.543,33.01576,-12.839863,45.345565,30.565918,-0.6367849911050425,0.7710414224303069,0.8838962662828967,-0.4676830020977397,-0.902908125087098,-0.42983359297721424
vyaqez,-12.796333,45.310733,22.874023,3.82777,1.61378,2.89186,13.6479,177.845,237.769,13.32553,-12.81036,45.447148,23.133301,0.23595460258726683,0.9717640791456973,0.03760297806914117,-0.9992927579244891,-0.8459047284742462,-0.5333340326145629
vybhxe,-12.820473,45.368286,34.858398,5.61061,2.21469,3.02459,-7.12821,154.594,286.233,70.63415,-12.742825,45.417383,32.438477,-0.12409004369427808,0.9922709615099861,0.42902972810173273,-0.9032903699281606,-0.9601328390658245,0.27954414919185766
vybwui,-12.829405,45.246575,23.162109,51.9311,26.7092,39.7277,-7.42196,116.106,277.802,161.9642,-12.809059,45.313586,43.270508,-0.12917566918257214,0.991621725503851,0.8979815005145779,-0.44003320867133094,-0.990743102500676,0.13575015597536177
vycyjh,-12.792113,45.320822,36.932617,8.00952,2.31587,2.71382,-16.072,159.802,248.776,65.25886,-12.753728,45.38821,34.541504,-0.2768450949374283,0.9609145609309322,0.3452654392016653,-0.9385050753687383,-0.9321722424816496,-0.36201506922603716
vyeygt,-12.740531,45.323091,30.191406,21.9749,3.82897,8.83966,-38.6187,153.507,240.979,127.3385,-12.774977,45.416248,21.865723,-0.6241346334477801,0.7813168111150594,0.4460884729216555,-0.8949888682695587,-0.8744419563903038,-0.4851301525408394
vyfdfo,-12.836915,45.48419,0.230469,42.3728,17.6835,27.3388,-25.803,110.338,272.718,4165.284,-12.865784,45.41573,2.362305,-0.435278239356336,0.9002959815209931,0.9376586319176428,-0.3475576067220144,-0.9988750267410257,0.04742025888916318
vyggok,-12.818105,45.249483,23.392578,80.8136,28.9783,31.2715,-5.6865,110.926,264.504,241.3032,-12.812654,45.34454,37.220703,-0.0990852925437269,0.9950789440047076,0.934042495571219,-0.3571618911181446,-0.9954028872372753,-0.09577626052261651
vygjrr,-12.770334,45.38782,45.978516,10.3253,3.32435,4.5995,-13.6049,140.477,304.427,221.1087,-12.776807,45.456201,41.772461,-0.2352252354489292,0.9719408874041651,0.6363879189798889,-0.7713691830611632,-0.8248471722451602,0.5653557662562247
vygqyf,-12.736227,45.292868,35.837891,22.1131,2.92307,10.3798,6.19516,141.183,189.584,97.94784,-12.75939,45.393239,32.121582,0.1079153754760867,0.9941600835558905,0.6268350180087673,-0.7791520135364782,-0.1664933981810598,-0.986042569244413
vyhdpn,-12.80071,45.381284,41.311523,13.0267,2.8692,4.25061,-27.9218,86.4619,181.906,58.11066,-12.769686,45.421656,36.702148,-0.46826603709953746,0.8835875273560025,0.9980939822699015,0.061712256129633165,-0.0332598403884093,-0.9994467384595027
vyhpgx,-12.924692,44.961084,9.333984,30.5095,14.1018,25.6644,46.5321,77.1753,274.222,173.1697,-12.866416,45.373238,41.138672,0.7257599082774806,0.6879480761925736,0.9750537549524876,0.22196886032291643,-0.9972862822567861,0.07362113298800867
vyhwqj,-12.804957,45.385596,30.364258,4.86672,2.18954,2.43375,-13.3746,148.687,261.179,46.04215,-12.784166,45.417672,27.915527,-0.2313166359301739,0.9728785196220273,0.5197129690641459,-0.8543409329925203,-0.9881722428327521,-0.15334803061953037
vyivph,-12.875399,45.273112,43.731445,11.2807,3.26756,3.38873,-8.73696,156.211,213.017,92.06202,-12.835161,45.292647,43.673828,-0.1518984401322912,0.9883961067736845,0.40336962927039366,-0.9150371261223585,-0.5448878496046352,-0.8385089333771206
vyjiup,-12.772338,45.326623,28.520508,4.1087,1.3969,1.88573,-20.2385,135.452,239.072,17.02722,-12.77235,45.430111,17.385986,-0.34592874303698773,0.9382607871699903,0.7015065495664,-0.7126630065574079,-0.8578138396726704,-0.5139605203379244
vyjobx,-12.686782,45.303053,20.742188,30.4412,14.3219,18.6628,-1.10161,11.0167,207.061,5110.255,-12.761413,45.340684,22.557129,-0.019225537014611237,0.9998151722826073,0.19109510212794487,0.9815715266564685,-0.45493885311320176,-0.8905226779414686
vyjxil,-13.010576,45.372963,15.787109,34.878,8.61957,10.1008,-31.7687,165.032,227.847,84.72223,-12.767169,45.396104,34.599121,-0.5264914306629412,0.8501804358125923,0.25827953001212234,-0.9660702274559119,-0.7413553625703504,-0.6711126778628044
vyjxpq,-12.82989,45.514443,41.599609,8.48181,2.63936,4.77077,-19.9611,156.646,296.041,178.0062,-12.780157,45.591183,35.924316,-0.34138207614320315,0.9399246129813583,0.39641094208163863,-0.9180731806331932,-0.8984801243927171,0.4390141980292296
vyjzpv,-12.766679,45.323756,29.211914,4.10516,1.5109,1.92962,-19.6521,135.291,238.371,18.72594,-12.765043,45.392509,27.569824,-0.3363080593707679,0.9417520316953227,0.7035063462525254,-0.7106889761227635,-0.8514616119557834,-0.5244169365740003
vykikh,-12.838835,45.362489,24.487305,9.46389,2.01708,2.62539,-17.7216,148.236,246.259,16.67423,-12.777205,45.377188,24.011963,-0.30439218422934766,0.9525467957954018,0.5264216881867868,-0.8502236212941707,-0.9153747311290902,-0.40260290809971283
vykrlk,-13.014348,45.163978,38.257812,40.8401,20.6267,23.3264,0.344094,10.1304,52.0092,11030.7,-12.755919,45.429958,38.862793,0.006005537136011004,0.9999819665992522,0.17588905917167857,0.9844099953087138,0.7881096003900916,0.6155349362732957
vyktcf,-12.865157,45.466864,24.199219,81.836,15.519,24.3533,1.09039,106.892,169.133,668.3264,-12.794096,45.439974,28.376465,0.019029746899222186,0.9998189179711252,0.9568541644140574,-0.2905685943860351,0.18852984403937798,-0.9820674609753078
vykwna,-12.865149,45.461103,18.207031,39.9381,11.1513,15.6044,-23.8071,110.087,201.835,2254.161,-12.860096,45.395575,39.813477,-0.40365867357068785,0.9149096541468742,0.9391722018328926,-0.3434466120146718,-0.37193494594163273,-0.9282587979585191
vyleyo,-12.644692,45.478715,33.417969,32.8193,15.945,16.9663,-19.791,89.4598,114.566,585.608,-12.794785,45.429173,31.084473,-0.3385901228613051,0.9409339661744422,0.9999555542046634,0.009428128936560289,0.909482974939286,-0.41574116742943096
vymaqy,-12.73853,45.385719,40.735352,6.84606,2.94258,3.99323,-30.8964,93.9214,112.79,60.56343,-12.735988,45.348654,42.838379,-0.5134873372364332,0.8580971707783667,0.997658805504079,-0.06838792144943653,0.9219307717762423,-0.38735468507823967
vymcln,-12.801111,45.235123,42.751953,13.8893,4.33491,5.0466,-35.0595,85.7601,152.633,126.5497,-12.73136,45.331028,43.155273,-0.574426792484219,0.8185559602594632,0.9972632333204221,0.0739326955230046,0.4596883635279866,-0.8880802939132033
vymlix,-12.8883,45.360952,31.286133,9.28378,2.30736,3.27546,-14.9152,158.571,266.745,49.71562,-12.834643,45.388421,37.27832,-0.25738915405816865,0.966307830545329,0.3653479872755322,-0.930871015873691,-0.9983867193767358,-0.056779913456775105
vymmfg,-12.791248,45.248107,34.800781,38.5055,20.3609,34.6169,-5.6347,46.4406,95.0197,235.6159,-12.725911,45.446204,35.665039,-0.09818562065051505,0.9951681184088813,0.7246603465302395,0.6891062197997297,0.9961646724607213,-0.08749825907538865
vymrap,-12.877056,45.395545,34.973633,15.5251,2.41163,3.69153,-13.8471,128.918,269.488,95.2907,-12.786278,45.412629,31.199707,-0.23933169790247918,0.9709378653544811,0.7780458297116428,-0.6282075189523931,-0.9999600734512447,-0.008935966840872991
vymtkd,-12.849564,45.436642,1.958984,62.3965,22.4837,32.6271,-18.5445,2.55885,83.9783,388.5027,-12.8121,45.430224,28.750977,-0.318041096601032,0.9480769277188498,0.04464551284412295,0.9990028919792401,0.9944822353026057,0.10490511745159414
vymvnk,-12.736339,45.347573,46.669922,7.91261,2.66038,4.25604,1.82961,157.059,285.282,115.7253,-12.736844,45.43287,46.237793,0.03192729184650241,0.9994901940666293,0.3897830369084682,-0.9209067184782679,-0.9646402690209595,0.2635700122987648
vymzzb,-12.854898,45.269558,17.630859,21.9522,10.6788,16.266,-7.07547,125.472,312.787,132.6773,-12.827869,45.35567,35.290527,-0.12317661908201254,0.9923847643487503,0.8143992061309584,-0.5803050344889872,-0.7338840059570555,0.6792748087485833
vynetl,-12.747471,45.264049,27.771484,10.7335,3.64618,4.75811,-50.3572,71.3808,251.695,95.21057,-12.76067,45.322688,21.404785,-0.770036871536212,0.637999385951682,0.9476614725067141,0.3192768916260717,-0.9493980730158791,-0.31407530777464127
vynjuz,-12.87209,45.384751,38.833984,25.996,4.92334,6.48036,-12.7636,71.3562,151.687,88.41798,-12.800357,45.381644,8.210449,-0.22092894071570157,0.9752899072348888,0.9475243033124735,0.3196837415825392,0.47428797081679364,-0.8803697636439408
vynluu,-12.781549,45.338843,40.908203,22.9469,5.99298,14.6591,-48.4897,115.751,259.613,206.9636,-12.8382,45.402096,39.525391,-0.7488365902019242,0.66275467646389,0.9006906566852426,-0.4344609774880897,-0.9836124039905533,-0.1802959753181544
vynmaf,-12.879194,45.406344,38.257812,71.4497,22.4494,29.1774,-0.705048,131.35,284.779,586.4797,-12.800782,45.423043,34.166992,-0.012305098433109625,0.999924289410229,0.7506878874077265,-0.6606570182018235,-0.966916949422895,0.2550913815061628
vynqse,-12.810527,45.340944,28.05957,8.47011,2.37886,2.547,-10.2629,145.369,166.638,30.96903,-12.808152,45.39387,23.882324,-0.178165095238771,0.9840006091657463,0.5682890215513794,-0.8228290150354299,0.23110268317783392,-0.9729293652819847
vyodwm,-12.834725,45.437387,14.807617,15.0426,6.7789,9.82755,-10.2693,80.1297,227.947,46.65815,-12.822266,45.383043,17.890137,-0.178275008050066,0.9839807017948822,0.9851983154490898,0.1714184331869705,-0.7425255454152365,-0.6698177471564974
vyolid,-12.841944,45.173093,20.972656,94.1798,30.1852,48.2084,-1.99405,89.5087,272.67,2016.639,-12.851685,45.437359,41.772461,-0.03479571268485363,0.9993944458414571,0.9999632366053166,0.008574697535172957,-0.998914402915095,0.04658342676080323
vyowns,-12.829614,45.344505,39.294922,11.8318,3.75345,5.51432,-31.9286,137.723,119.674,87.30008,-12.788898,45.30391,42.723145,-0.5288620451150897,0.8487078043924686,0.6727155523415271,-0.7399011999164713,0.8688562570074423,-0.4950644449554193
